sampleName	SMTS	SMTSD	group	NTRK1_ENST00000358660.3	NTRK1_ENST00000368196.3	NTRK1_ENST00000392302.2	NTRK1_ENST00000489021.2	NTRK1_ENST00000497019.2	NTRK1_ENST00000524377.1	NTRK1_ENST00000530298.1	NTRK1_ENST00000531606.1	NTRK1_ENST00000533630.1	NTRK1_ENST00000534682.1	NTRK2_ENST00000277120.3	NTRK2_ENST00000304053.6	NTRK2_ENST00000323115.4	NTRK2_ENST00000359847.3	NTRK2_ENST00000376208.1	NTRK2_ENST00000376213.1	NTRK2_ENST00000376214.1	NTRK2_ENST00000395866.2	NTRK2_ENST00000395882.1	NTRK3_ENST00000317501.3	NTRK3_ENST00000355254.2	NTRK3_ENST00000357724.2	NTRK3_ENST00000360948.2	NTRK3_ENST00000394480.2	NTRK3_ENST00000537300.2	NTRK3_ENST00000540489.2	NTRK3_ENST00000542733.2	NTRK3_ENST00000557856.1	NTRK3_ENST00000557897.1	NTRK3_ENST00000558306.1	NTRK3_ENST00000558576.1	NTRK3_ENST00000558676.1	NTRK3_ENST00000559067.1	NTRK3_ENST00000559188.1	NTRK3_ENST00000559680.1	NTRK3_ENST00000559764.2	NTRK3_ENST00000560017.1	NTRK3_ENST00000560201.1	NTRK3_ENST00000560739.1
GTEX-13PVQ-0011-R11a-SM-5O9DU	GTEX-13PVQ-0011-R11a-SM-5O9DU	Brain	Brain - Cerebellar Hemisphere	Cerebellum	0	0	0	0.111031312388744	0	0.0426443374084937	0	0.176322772640463	0	0.0840642647884745	0	0.22650852980868	0	3.62760683812965	0.978195629681652	1.32192809488736	0	0.111031312388744	0.176322772640463	3.68706068833989	0	0.263034405833794	0	1	0	0	0	0	0.871843648509318	1.06350294230616	0.0840642647884745	0.53605290024021	0.150559676575381	0	0	0	0.505890929729957	1.88362081628567	0.0976107966264223
GTEX-13QIC-0011-R11b-SM-5O9BU	GTEX-13QIC-0011-R11b-SM-5O9BU	Brain	Brain - Cerebellar Hemisphere	Cerebellum	0	0	0	0	0	0.150559676575381	0.0426443374084937	0.124328135002202	0	0	0	0.432959407276106	0	1.84398384404833	0.970853654340484	1.26303440583379	0	0	0	3.95140129167431	0	0.286881147788162	0	1.02147972741045	0	0	0.0840642647884745	0	0.815575428862573	1.02147972741045	0	0.389566811762726	0.356143810225275	0	0	0	0.475084882948783	0.189033824390017	0.189033824390017
GTEX-13RTJ-0011-R11a-SM-5O9CK	GTEX-13RTJ-0011-R11a-SM-5O9CK	Brain	Brain - Cerebellar Hemisphere	Cerebellum	0	0	0	0	0	0.0285691521967709	0.0565835283663675	0	0	0.150559676575381	0	1.0071955014042	0	3.4154882710497	1.38404980679516	2.51853513898218	0.0565835283663675	0.111031312388744	0.137503523749935	4.35049724708413	0	0.815575428862573	0	1.26903314645524	3.34198574722862	0	0	0	0	1.56071495447448	0.111031312388744	0.815575428862573	1.28095631383106	0	0	0	0	1.35614381022528	0.137503523749935
GTEX-13S7M-0011-R11b-SM-5P9HU	GTEX-13S7M-0011-R11b-SM-5P9HU	Brain	Brain - Cerebellar Hemisphere	Cerebellum	0	0.111031312388744	0	0	0	0.0840642647884745	0	0	0.124328135002202	0	0	0	0	3.30597052098439	2.01077983875324	2.47508488294878	0.918386234446348	0.150559676575381	0	4.11103131238874	0	0.263034405833794	0	1.13750352374994	0	0	0	0.0426443374084937	0	1.20163386116965	0.137503523749935	1.14404636961671	0.505890929729957	0	0	0	0	0.20163386116965	0
GTEX-13SLW-0011-R11a-SM-5SI8Q	GTEX-13SLW-0011-R11a-SM-5SI8Q	Brain	Brain - Cerebellar Hemisphere	Cerebellum	0	0	0	0	0	0.0285691521967709	0	0	0	0	0	1.37295209791183	0	4.52230689287139	1.22032995487956	2.21412480535285	0	0.150559676575381	0	4.23035674505615	0	0.632268215499513	0	1.11769504266975	0	0	0	0	0	1.68257329734758	0	0.526068811667588	0	0	0	0	0	0	0.20163386116965
GTEX-13SLX-0011-R11b-SM-5O9C8	GTEX-13SLX-0011-R11b-SM-5O9C8	Brain	Brain - Cerebellar Hemisphere	Cerebellum	0	0	0	0	0	0.137503523749935	0	0	0	0	0	0.0285691521967709	0	2.94673086014031	1.75274859140713	2.03913839390696	1.13750352374994	0.070389327891398	0	4.40735275114004	0	0.622930350920177	0	1.61353165291793	2.99276843076892	0	0	0	0.37851162325373	1.13750352374994	0.27500704749987	1.56071495447448	0.887525270741587	0	0.238786859587116	0	0	1.81966818349646	0
GTEX-13VXU-0011-R11b-SM-5O9DJ	GTEX-13VXU-0011-R11b-SM-5O9DJ	Brain	Brain - Cerebellar Hemisphere	Cerebellum	0	0	0	0	0	0.176322772640463	0	0	0	0	0	0	0	2.44625622988956	2.22650852980868	3.04614178164472	1.75274859140713	0.298658315564515	0	4.35895882583233	0	0.6959938131099	0	1.58496250072116	0	0	0	0	0.250961573533219	1.08406426478847	0	1.31614574229336	1.07724299893246	0	0	0	0	0	0
GTEX-13X6I-0011-R11a-SM-5P9HN	GTEX-13X6I-0011-R11a-SM-5P9HN	Brain	Brain - Cerebellar Hemisphere	Cerebellum	0	0	0	0.111031312388744	0	0.214124805352847	0.0976107966264223	0.0285691521967709	0	0	0	0.613531652917927	0	3.84398384404833	1.53605290024021	2.23266075679027	0	0	0	4.22110372536788	0	0.650764559116902	0	1.36176835941915	1.53605290024021	0	0	0	0.516015147003665	1.41142624572647	0.0840642647884745	0.678071905112638	0.443606651475615	0	0	0.250961573533219	0.903038270112912	2.34198574722862	0.214124805352847
GTEX-13X6J-0011-R11a-SM-5P9HE	GTEX-13X6J-0011-R11a-SM-5P9HE	Brain	Brain - Cerebellar Hemisphere	Cerebellum	0.0426443374084937	0.0565835283663675	0	0	0	0.0976107966264223	0.0976107966264223	0.250961573533219	0	0	0	0.678071905112638	0	2.19219416528334	1.32768736417605	1.25701061820602	0.0976107966264223	0.111031312388744	0	3.51727569320958	0	0.137503523749935	0	0.687060688339892	0	0	0	0	0	0.584962500721156	0	0.400537929583729	0.27500704749987	0	0	0	0.454175893185802	1.81966818349646	0
GTEX-13X6K-0011-R11a-SM-5P9F5	GTEX-13X6K-0011-R11a-SM-5P9F5	Brain	Brain - Cerebellar Hemisphere	Cerebellum	0	0	0	0	0	0.263034405833794	0.0565835283663675	0	0	0.0976107966264223	0	1.03562390973072	0	5.56407325573694	1.77820857639809	2.31034012061215	0.298658315564515	0.070389327891398	1.08406426478847	4.57773093149008	0	0.823749360308273	0	1.83995958748953	0	0	0	0	0.238786859587116	1.27500704749987	0.214124805352847	0.807354922057604	0.565597175854225	0	0	0	0.687060688339892	0	0
GTEX-144GL-0011-R11b-SM-5P9F6	GTEX-144GL-0011-R11b-SM-5P9F6	Brain	Brain - Cerebellar Hemisphere	Cerebellum	0	0	0	0	0	0.070389327891398	0	0.422233000683048	0	0.0285691521967709	0	0	0	4.05831649559082	1.799087306074	1.81147103052984	0.454175893185802	0.0426443374084937	0	4.25776496857139	0	0.575312330687437	0	1.37295209791183	0	0	0	0	0.823749360308273	0.713695814843359	0.20163386116965	0.739848102699327	0	0	0	0	0	0.400537929583729	0.263034405833794
GTEX-145LU-0011-R11b-SM-5P9JX	GTEX-145LU-0011-R11b-SM-5P9JX	Brain	Brain - Cerebellar Hemisphere	Cerebellum	0	0.0976107966264223	0	0.0840642647884745	0	0	0	0.0426443374084937	0	0	0	0	0	3.46205231879643	2.611172380044	3.67694435910691	2.25096157353322	0	0	4.14486214291573	0	0.84799690655495	0	1.66902676550963	0	0	0	0	0.250961573533219	1.73552217729654	0	0.713695814843359	0.464668267003444	0	0	0	1.08406426478847	0.765534746362977	0.27500704749987
GTEX-145MH-0011-R11a-SM-5P9HQ	GTEX-145MH-0011-R11a-SM-5P9HQ	Brain	Brain - Cerebellar Hemisphere	Cerebellum	0	0	0	0	0	0.176322772640463	0	0	0	0	0	0	0	1.81147103052984	2.25398926623079	1.98185265328974	1.32768736417605	0	0	4.114367024952	0	0.545968369105293	0	1.15704371014558	0	0	0	0	0	1.07724299893246	0	1.0071955014042	0.356143810225275	0	0	0	0	0.389566811762726	0.124328135002202
GTEX-145MI-0011-R11a-SM-5P9JZ	GTEX-145MI-0011-R11a-SM-5P9JZ	Brain	Brain - Cerebellar Hemisphere	Cerebellum	0	0	0	0	0	0.0976107966264223	0	0.176322772640463	0	0	0	0	0	2.91838623444635	1.53605290024021	1.56071495447448	1.21412480535285	0.0976107966264223	0	3.75595576955096	0	0.422233000683048	0	1.0496307677246	0	0	0	0	0.411426245726465	0.55581615506164	0.321928094887362	1.05658352836637	0.20163386116965	0	0	0	0	2.46727948045998	0.356143810225275
GTEX-14ABY-0011-R11a-SM-5SI7C	GTEX-14ABY-0011-R11a-SM-5SI7C	Brain	Brain - Cerebellar Hemisphere	Cerebellum	0	0	0	0	0	0.16349873228288	0	0.16349873228288	0	0	0	1.91073266190291	0	3.23572705983806	0	2.42223300068305	0.963474123974886	0.20163386116965	0	4.27947129564447	0	0.863938450423971	0	1.25096157353322	0	0	0	0.0285691521967709	0	1.54596836910529	0	0.613531652917927	1.21412480535285	0	0	0	0	0.622930350920177	0
GTEX-14BIM-0011-R11b-SM-5S2RN	GTEX-14BIM-0011-R11b-SM-5S2RN	Brain	Brain - Cerebellar Hemisphere	Cerebellum	0.176322772640463	0	0	0	0	0	0	0.27500704749987	0	0	0	0.765534746362977	0	3.45680614923047	1.70929063572336	2.40599235967584	0	0	0.464668267003444	4.39025495632187	0	0.27500704749987	0	1.37851162325373	0	0	0	1.36176835941915	0	0.659924558402378	0	0	0.748461233004036	0	0	0	0	0	0
GTEX-14BIN-0011-R11a-SM-5SI79	GTEX-14BIN-0011-R11a-SM-5SI79	Brain	Brain - Cerebellar Hemisphere	Cerebellum	0.137503523749935	0	0	0	0	0	0	0	0	0	0	0.53605290024021	0	3.98002530023873	1.22650852980868	1.70487196445635	0.765534746362977	0.124328135002202	0	4.10517519226548	0	0.831877241191673	0	1.07724299893246	0	0	0	0	0.321928094887362	0.321928094887362	0	0	0.443606651475615	0	0.298658315564515	0	0	0	0.176322772640463
GTEX-N7MS-0011-R11A-SM-2HMJS	GTEX-N7MS-0011-R11A-SM-2HMJS	Brain	Brain - Cerebellar Hemisphere	Cerebellum	0	0	0.176322772640463	0	0	0	0.070389327891398	0	0.111031312388744	0	0	0	0	1.89917563048051	1.89530262133331	1.51096191927738	1.20789285164133	0.070389327891398	0	3.98823022306046	0	0.31034012061215	0	0.910732661902913	0	0	0	0	0.214124805352847	0.887525270741587	0	0.263034405833794	0.070389327891398	0	0	0	0	1.37295209791183	0
GTEX-NL4W-0011-R11A-SM-2I3DW	GTEX-NL4W-0011-R11A-SM-2I3DW	Brain	Brain - Cerebellar Hemisphere	Cerebellum	0	0	0	0.124328135002202	0.0565835283663675	0	0	0.150559676575381	0	0.124328135002202	0	0	0	3.53480866123175	1.799087306074	0.31034012061215	0.903038270112912	0	0	3.78868571061353	0	0.16349873228288	0	0.948600847493356	0	0	0.124328135002202	0	0	0	0.0426443374084937	0.485426827170242	0	0	0	0	0	0.765534746362977	0
GTEX-NPJ7-0011-R11A-SM-2I3E8	GTEX-NPJ7-0011-R11A-SM-2I3E8	Brain	Brain - Cerebellar Hemisphere	Cerebellum	0	0	0	0	0.16349873228288	0.070389327891398	0	0.37851162325373	0	0	0	1.51096191927738	0	3.95512678126137	1.01435529297707	2.87381319835909	0	0.176322772640463	0	4.37295209791183	0	0.687060688339892	0	1.50589092972996	0	0	0	0	0	0.321928094887362	0.124328135002202	1.02856915219677	0.443606651475615	0	0	0	0	0	0
GTEX-OHPN-0011-R11A-SM-2I5FM	GTEX-OHPN-0011-R11A-SM-2I5FM	Brain	Brain - Cerebellar Hemisphere	Cerebellum	0	0	0.263034405833794	0	0	0	0.0426443374084937	0.443606651475615	0	0	0	0	0	2.20476675065461	0.815575428862573	0.765534746362977	0.367371065648529	0	0	3.24640808724638	0	0.0840642647884745	0	0.799087306074004	0	0	0.0285691521967709	0.20163386116965	0.411426245726465	1.06350294230616	0	0.111031312388744	0	0	0.422233000683048	0	0.704871964456353	2.03562390973072	0
GTEX-P44H-0011-R11A-SM-2XCER	GTEX-P44H-0011-R11A-SM-2XCER	Brain	Brain - Cerebellar Hemisphere	Cerebellum	0	0	0	0	0.0426443374084937	0.189033824390017	0	0	0	0.20163386116965	0	0.815575428862573	0	4.47897180503294	1.58976348698498	3.17791779219584	0	0.400537929583729	0.137503523749935	4.26002565596146	0	0.250961573533219	0	1.13093086982645	4.62935662007961	0	0	0	0.238786859587116	2.02856915219677	0	0.678071905112638	0.150559676575381	0	0	0	0	0	0
GTEX-Q2AG-0011-R11A-SM-2HMKZ	GTEX-Q2AG-0011-R11A-SM-2HMKZ	Brain	Brain - Cerebellar Hemisphere	Cerebellum	0	0	0	0	0	0.189033824390017	0	0	0	0	0	1.71369581484336	0	3.98002530023873	1.98913900736823	4.13832300405648	1.40053792958373	0.823749360308273	0	4.56864019541922	0	0.464668267003444	0	1.94485844580754	0	0	0	0.632268215499513	0	1.34482849699744	0.356143810225275	1.32192809488736	1.0703893278914	0	0	0	0	0	0
GTEX-QDT8-0011-R11A-SM-32PKD	GTEX-QDT8-0011-R11A-SM-32PKD	Brain	Brain - Cerebellar Hemisphere	Cerebellum	0	0.0565835283663675	0	0	0	0.214124805352847	0.124328135002202	0.0840642647884745	0	0	0	1.33342373372519	0	6.25493411860649	2.15055967657538	3.6507645591169	1.4276061727819	1.33342373372519	0.84799690655495	4.61647532878288	0	0.613531652917927	0	2.24488705912353	0	0	0	0	0.75702324650746	2.4032677223393	0	1.4905701304462	0.704871964456353	0	0	0	0	0	0.137503523749935
GTEX-QMR6-0011-R11A-SM-32PKK	GTEX-QMR6-0011-R11A-SM-32PKK	Brain	Brain - Cerebellar Hemisphere	Cerebellum	0	0	0	0	0	0	0.16349873228288	0.0840642647884745	0	0	0	1.15055967657538	0	5.14689956034359	1.23878685958712	2.59215800212536	0	0	0	4.20867331962947	0	0.454175893185802	0	1.22032995487956	3.54101915313356	0	0	0.66902676550963	0	1.89141918684608	0	0.0565835283663675	0.53605290024021	0	0	0	0	0	0
GTEX-R55E-0011-R11A-SM-2TC6I	GTEX-R55E-0011-R11A-SM-2TC6I	Brain	Brain - Cerebellar Hemisphere	Cerebellum	0	0	0	0	0	0.333423733725192	0	0.367371065648529	0	0	0	1.87578006306849	0	4.0496307677246	1.78659636189081	4.11852584893567	1.0071955014042	0.545968369105293	0	4.17791779219584	0	0.895302621333307	0	1.92599941855622	0	0	0	0	0.298658315564515	0.948600847493356	0.150559676575381	1.44890095114513	0.344828496997441	0	0	0.632268215499513	0	1.4594316186373	0
GTEX-RU72-0011-R11A-SM-5SI8G	GTEX-RU72-0011-R11A-SM-5SI8G	Brain	Brain - Cerebellar Hemisphere	Cerebellum	0	0.137503523749935	0	0	0	0	0	0.0285691521967709	0	0	0	0	0	3.70487196445635	1.99638874644762	2.47767732756531	1.67807190511264	0.321928094887362	0.20163386116965	4.03650333373899	0	0.505890929729957	0	1.27500704749987	0	0	0	0	0	1.70929063572336	0.238786859587116	0.613531652917927	0	0	0	0	0.739848102699327	0.650764559116902	0.298658315564515
GTEX-RVPV-0011-R11A-SM-2TF6F	GTEX-RVPV-0011-R11A-SM-2TF6F	Brain	Brain - Cerebellar Hemisphere	Cerebellum	0	0	0	0	0.0976107966264223	0	0	0	0	0.111031312388744	0	0	0	3.64961545906341	2.114367024952	3.35755200461808	2.32192809488736	0.565597175854225	0	4.10349763970334	0	1.07724299893246	0	1.9297909977186	0	0	0	0.214124805352847	0	1.76128527336162	0	0.823749360308273	0.84799690655495	0	0	0	0	0.124328135002202	0
GTEX-S7SE-0011-R11A-SM-2XCDD	GTEX-S7SE-0011-R11A-SM-2XCDD	Brain	Brain - Cerebellar Hemisphere	Cerebellum	0	0	0	0	0	0	0.321928094887362	0.0426443374084937	0	0	0	1.03562390973072	0	3.77505054148317	1.37295209791183	2.54596836910529	0	0	0	4.30961277245412	0	0.27500704749987	0	1.23878685958712	4.52293456094346	0	0	0	0	1.59454854955035	0	0.879705766282288	0	0	0	0	0	0	0
GTEX-T2IS-0011-R11A-SM-32QPC	GTEX-T2IS-0011-R11A-SM-32QPC	Brain	Brain - Cerebellar Hemisphere	Cerebellum	0	0	0	0	0	0.176322772640463	0	0	0	0	0	1.15055967657538	0	2.32481060342048	1.799087306074	3.20945336562895	0.871843648509318	0	0	3.78972925137577	0	0.575312330687437	0	1.50080205305716	0	0	0	0	0	1.89141918684608	0	0.978195629681652	0	0	0	0	0	0	0
GTEX-T5JC-0011-R11A-SM-32PMB	GTEX-T5JC-0011-R11A-SM-32PMB	Brain	Brain - Cerebellar Hemisphere	Cerebellum	0	0	0	0	0	0.27500704749987	0	0	0	0	0	0	0	2.62993940943954	2.03562390973072	3.03210084316702	1.03562390973072	0.263034405833794	0	4.29939120612683	0	0.22650852980868	0	1.48542682717024	0	0	0	0	0.367371065648529	1.01435529297707	0	1.67807190511264	0.575312330687437	0	0	0	0	0	0
GTEX-T6MN-0011-R11A-SM-32QOX	GTEX-T6MN-0011-R11A-SM-32QOX	Brain	Brain - Cerebellar Hemisphere	Cerebellum	0	0	0	0	0	0.356143810225275	0	0	0	0	0	1.98550043030488	0	3.83491342970104	1.52105073690096	3.85099939471647	0	0.111031312388744	0	4.65306001710456	0	0.879705766282288	0	2.01435529297707	0	0	0	0	1.1243281350022	2	0	1.40053792958373	1.33913738491959	0	0	0	0	0	0
GTEX-TSE9-0011-R11A-SM-3DB7N	GTEX-TSE9-0011-R11A-SM-3DB7N	Brain	Brain - Cerebellar Hemisphere	Cerebellum	0	0	0	0	0.0285691521967709	0	0	0.0565835283663675	0.0840642647884745	0.0285691521967709	0	0	0	4.06522762277562	2.16671544496642	2.51096191927738	0.918386234446348	0.150559676575381	0.298658315564515	4.18824265626441	0	0.432959407276106	0	1.85996954822103	2.58736499093646	0	0	0	0.948600847493356	2.37295209791183	0.0840642647884745	1.0703893278914	0.604071323668861	0	0	0	0	0.941106310946431	0.0976107966264223
GTEX-UTHO-0011-R11A-SM-3GIJE	GTEX-UTHO-0011-R11A-SM-3GIJE	Brain	Brain - Cerebellar Hemisphere	Cerebellum	0	0	0	0	0	0.0285691521967709	0	0	0	0	0	0	0	2.42492208821069	1.98185265328974	2.69821847822441	0.713695814843359	0.475084882948783	0	4.10936055940423	0	0	0	1.15704371014558	0	0	0	0.176322772640463	0	1.98185265328974	0	0.367371065648529	0	0	0	0	0	0	0
GTEX-WHSE-0011-R11A-SM-3P5YY	GTEX-WHSE-0011-R11A-SM-3P5YY	Brain	Brain - Cerebellar Hemisphere	Cerebellum	0	0.263034405833794	0	0	0	0.0840642647884745	0.0840642647884745	0	0	0	0	1.14404636961671	0	4.04614178164472	0.863938450423971	2.64385618977472	0	0.0840642647884745	0	3.98823022306046	0	1.02147972741045	0	1.62293035092018	2.36737106564853	0	0	0.0565835283663675	0.773996325111173	0.941106310946431	0.0976107966264223	1.31034012061215	1.13093086982645	0	0	0	0	1.75274859140713	0.485426827170242
GTEX-WL46-0011-R11A-SM-3MJFT	GTEX-WL46-0011-R11A-SM-3MJFT	Brain	Brain - Cerebellar Hemisphere	Cerebellum	0	0	0	0	0	0.137503523749935	0	0	0	0	0	0.941106310946431	0	2.36457243229586	1.52606881166759	2.53356334821451	0	0.0565835283663675	0	4.21334728173344	0	0.53605290024021	0	1.22032995487956	2.93168305705981	0	0	0	0.622930350920177	1.63691458035588	0.20163386116965	0.55581615506164	0.985500430304885	0	0	0	0	0	0
GTEX-WVLH-0011-R11A-SM-3MJFO	GTEX-WVLH-0011-R11A-SM-3MJFO	Brain	Brain - Cerebellar Hemisphere	Cerebellum	0	0	0.263034405833794	0	0	0	0	0	0	0	0	0.84799690655495	0	3.79181407116183	2.60169651648096	4.3526172989585	2.08406426478847	0.739848102699327	0	4.39985467357243	0	1.1243281350022	0	1.9560566524124	0	0	0	0	0	1.62760683812965	0	0.641546029087524	0	0	0	0.37851162325373	0	0	0.16349873228288
GTEX-WWYW-0011-R11A-SM-3NB38	GTEX-WWYW-0011-R11A-SM-3NB38	Brain	Brain - Cerebellar Hemisphere	Cerebellum	0	0	0	0	0.0840642647884745	0	0.0426443374084937	0	0	0.0143552929770701	0	0.765534746362977	0	3.62175885670973	1.53106949272595	1.99638874644762	0	0	0.137503523749935	4.51601514700366	0	0.66902676550963	0	1.62293035092018	4.6959938131099	0	0	0	0	0.704871964456353	0.0976107966264223	1.14404636961671	0	0	0	0.250961573533219	0	0	0
GTEX-WZTO-0011-R11A-SM-4E3K9	GTEX-WZTO-0011-R11A-SM-4E3K9	Brain	Brain - Cerebellar Hemisphere	Cerebellum	0	0	0	0	0	0.111031312388744	0	0.124328135002202	0	0.0976107966264223	0	0	0	3.34624777408278	2.10097764772482	2.26603689399532	1.59454854955035	0	0	4.42290574261218	0	0.687060688339892	0	1.49569516262407	4.36527259976453	0	0	0	0.495695162624069	1.67807190511264	0	1.11769504266975	0.895302621333307	0	0	0	0	0.66902676550963	0.150559676575381
GTEX-X261-0011-R11A-SM-4E3JY	GTEX-X261-0011-R11A-SM-4E3JY	Brain	Brain - Cerebellar Hemisphere	Cerebellum	0	0	0.070389327891398	0.22650852980868	0	0	0	0	0	0.0285691521967709	0	1.29865831556452	0	3.96624587322494	0.879705766282288	2.54101915313356	0	0.070389327891398	0	4.13504228623365	0	0.659924558402378	0	1.46988597627446	0	0	0	0	0	0.632268215499513	0	1.37851162325373	1.47508488294878	0	0	0	0	0.985500430304885	0
GTEX-X4EP-0011-R11B-SM-4QASK	GTEX-X4EP-0011-R11B-SM-4QASK	Brain	Brain - Cerebellar Hemisphere	Cerebellum	0	0	0	0	0	0	0.344828496997441	0.150559676575381	0	0	0	1.40053792958373	0	4.1906148602095	2.18269229751619	2.77610398807316	0	0.150559676575381	0	4.98550043030489	0	1.0496307677246	0	2	0	0	0	0	0.495695162624069	2.35049724708413	0	1.36737106564853	1.4594316186373	0	0	0	0	0	0.27500704749987
GTEX-X4XX-0011-R11A-SM-46MWQ	GTEX-X4XX-0011-R11A-SM-46MWQ	Brain	Brain - Cerebellar Hemisphere	Cerebellum	0	0	0	0	0.0976107966264223	0	0	0.0976107966264223	0	0	0	1.55090066464752	0	3.67581593117227	1.46466826700344	3.26002565596146	0.748461233004036	0.150559676575381	0	4.48928602262588	0	0.263034405833794	0	1.70043971814109	0	0	0	0	0.6959938131099	1.58014548442338	0	1.89141918684608	0.565597175854225	0	0	0	0	0	0.22650852980868
GTEX-X585-0011-R11B-SM-46MUZ	GTEX-X585-0011-R11B-SM-46MUZ	Brain	Brain - Cerebellar Hemisphere	Cerebellum	0	0	0.485426827170242	0	0	0	0.0976107966264223	0.263034405833794	0	0	0	0	0	4.20711196120771	2.31324585178756	2.94485844580754	0.400537929583729	0.985500430304885	0.0143552929770701	4.78868571061353	0	1.05658352836637	0	2.20476675065461	0	0	0	0	0	1.70929063572336	0	2.28983446517751	1.26303440583379	0	0	0	1.05658352836637	0	0.238786859587116
GTEX-XMD1-0011-R11A-SM-4AT5J	GTEX-XMD1-0011-R11A-SM-4AT5J	Brain	Brain - Cerebellar Hemisphere	Cerebellum	0	0	0.0426443374084937	0	0	0	0.189033824390017	0	0	0.16349873228288	0	0	0	2.63923216324928	1.91456452349394	2.38956681176273	0	0	0.298658315564515	3.98913900736823	0	0.575312330687437	0	1.15704371014558	0	0	0	0.594548549550354	0	0.66902676550963	0	0.765534746362977	0.823749360308273	0	0	0	0	1.16349873228288	0
GTEX-Y8DK-0011-R11A-SM-4SOK2	GTEX-Y8DK-0011-R11A-SM-4SOK2	Brain	Brain - Cerebellar Hemisphere	Cerebellum	0	0	0	0	0.0840642647884745	0	0	0.137503523749935	0	0.0840642647884745	0	0	0	3.46858331700683	2.26903314645524	3.36597242759338	1.64616265715789	0.75702324650746	0	4.15946772926677	0	0.963474123974886	0	1.75274859140713	0	0	0	0	0	1.37851162325373	0	0.941106310946431	0.356143810225275	0	0	0	0	0	0
GTEX-YFC4-0011-R11a-SM-4SOK6	GTEX-YFC4-0011-R11a-SM-4SOK6	Brain	Brain - Cerebellar Hemisphere	Cerebellum	0	0	0	0	0	0.111031312388744	0	0	0	0	0	1.58014548442338	0	4.46597446450407	1.6959938131099	3.34482849699744	0.978195629681652	0.16349873228288	0.333423733725192	4.22496636500027	0	0.613531652917927	0	1.58976348698498	0	0	0	0.137503523749935	0	1.01435529297707	0	0.871843648509318	0.464668267003444	0	0	0	0.963474123974886	0	0
GTEX-YJ89-0011-R11a-SM-4SOKA	GTEX-YJ89-0011-R11a-SM-4SOKA	Brain	Brain - Cerebellar Hemisphere	Cerebellum	0.111031312388744	0	0	0	0	0	0	0	0	0	0	0.7311832415722	0	2.6915341649192	1.44890095114513	2.32768736417605	0.0426443374084937	0.070389327891398	0	4.02502879449152	0	0.344828496997441	0	1.13093086982645	2.51096191927738	0	0	0	0	0.575312330687437	0	0.765534746362977	0.31034012061215	0	0	0	0	0	0
GTEX-Z93S-0011-R11a-SM-4RGNN	GTEX-Z93S-0011-R11a-SM-4RGNN	Brain	Brain - Cerebellar Hemisphere	Cerebellum	0	0	0	0.137503523749935	0.070389327891398	0	0	0	0	0	0	0	0	1.799087306074	2.08406426478847	2.65306001710456	1.03562390973072	0.214124805352847	0	4.268284666521	0	0.66902676550963	0	1.21412480535285	3.22342254993494	0	0	0	0	1.54596836910529	0	1.0071955014042	0.84799690655495	0	0	0	0.855989697308481	0	0
GTEX-ZAB4-0011-R11a-SM-4SOKI	GTEX-ZAB4-0011-R11a-SM-4SOKI	Brain	Brain - Cerebellar Hemisphere	Cerebellum	0	0	0	0.545968369105293	0	0.124328135002202	0	0	0	0.124328135002202	0	0.485426827170242	0	4.04351949366274	1.83187724119167	3.02502879449152	0	0.20163386116965	0.432959407276106	4.43629511983936	0	0.321928094887362	0	1.56071495447448	4.42425028608405	0	0	0	0	1.29865831556452	0.16349873228288	0.910732661902913	0.871843648509318	0	0.411426245726465	0	0	0	0
GTEX-ZDXO-0011-R11a-SM-4WWD9	GTEX-ZDXO-0011-R11a-SM-4WWD9	Brain	Brain - Cerebellar Hemisphere	Cerebellum	0.070389327891398	0.238786859587116	0	0	0	0	0.0976107966264223	0	0	0	0	0.176322772640463	0	3.22496636500027	1.63226821549951	2.56559717585422	1.06350294230616	0.333423733725192	0	4.1407786557828	0	0.411426245726465	0	1.18903382439002	0	0	0	0.422233000683048	0.298658315564515	1.81557542886257	0.250961573533219	0.632268215499513	0.650764559116902	0	0	0	0	0	0
GTEX-ZE7O-0011-R11a-SM-57WBC	GTEX-ZE7O-0011-R11a-SM-57WBC	Brain	Brain - Cerebellar Hemisphere	Cerebellum	0	0	0	0	0.070389327891398	0	0	0.20163386116965	0	0	0	0	0	3.70708299177171	1.48026512205446	0.839959587489532	0	0	0	4.07296327155522	0	0	0	1.24488705912353	0	0	0	0.0976107966264223	0.53605290024021	0.713695814843359	0	0.790772037862	0.7311832415722	0	0	0	0	1.97819562968165	0.16349873228288
GTEX-ZF28-0011-R11a-SM-4WWEI	GTEX-ZF28-0011-R11a-SM-4WWEI	Brain	Brain - Cerebellar Hemisphere	Cerebellum	0	0	0	0	0.0285691521967709	0	0	0	0	0.0426443374084937	0	0	0	1.61823865559545	0.84799690655495	0.37851162325373	0	0	0.0976107966264223	2.72683121703249	0	0.0840642647884745	0	0.584962500721156	0	0	0	0	0	0	0.070389327891398	0.111031312388744	0.150559676575381	0	0	0	0	1.60407132366886	0
